Record,Funder,CIF,EntityGeneral,Entity,Type,TypeSpecific,Lat,Long,ProjectTitle,EnBudget,EnSubsidy,ProjectBudget,ProjectSubsidy,Approved,Year
INNEST/2022/92,AVI,B96492442,NUEVAS TECNICAS DE AUTOMATIZACION INDUSTRIAL SL,NUEVAS TECNICAS DE AUTOMATIZACION INDUSTRIAL SL,Private for-profit,Small company,39 22 19,0 24 27,INTEGRACIÓN DE SISTEMAS AGRONÓMICOS Y FOTOVOLTAICOS PARA LA PRODUCCIÓN INTELIGENTE DE CULTIVOS MEDITERRÁNEOS Y SUBTROPICALES,120006.51,72003.91,775671.3,590767.92,1,2022
INNEST/2021/357,AVI,B96492442,NUEVAS TECNICAS DE AUTOMATIZACION INDUSTRIAL SL,NUEVAS TECNICAS DE AUTOMATIZACION INDUSTRIAL SL,Private for-profit,Small company,39 22 19,0 24 27,MONITORIZACIÓN AVANZADA DE PROCESOS INDUSTRIALES MEDIANTE INTELIGENCIA ARTIFICIAL,499381.73,299629.04,1263650.48,763857.4,1,2021
INNCAD00/19/071,AVI,B03493558,"NIQUELADOS GOMEZ, S.L.","NIQUELADOS GOMEZ, S.L.",Private for-profit,Private for-profit,38 17 40,0 36 37,Economía circular mediante simbiosis industrial de sectores estratégicos de la comunidad valenciana,90600,54360,603526.66,289415.74,1,2019
INNEST/2021/83,AVI,B03469806,NIETOS DE MIGUEL MARTINEZ RAMIREZ,NIETOS DE MIGUEL MARTINEZ RAMIREZ,Private for-profit,Private for-profit,38 20 46,0 32 16,"DESARROLLO DE NUEVOS MATERIALES RECICLADOS A PARTIR DE RESIDUOS DE ENVASES DE PET MULTICAPA PARA APLICACIONES DE CALZADO, JUGUETE Y CONSTRUCCIÓN",150345.5,90207.3,850481.12,702302.92,1,2021
,,,,,,,,,,,,,,,
INNEST/2022/354,AVI,B42529917,"NEXT ELECTRIC MOTORS, SL","NEXT ELECTRIC MOTORS, SL",Private for-profit,Micro company,38 20 12,0 31 02,INVESTIGACIÓN Y DESARROLLO DE TECNOLOGÍAS INTELIGENTES PARA RECARGA EN MOVILIDAD SOSTENIBLE,204300,122580,1352257.2,927444.36,1,2022
INNEST/2022/268,AVI,B98814106,NEW HORIZONS 81 SL,NEW HORIZONS 81 SL,Private for-profit,Micro company,39 27 43,0 22 01,PLATAFORMA INTEGRAL E INTELIGENTE PARA LA MEDICINA DE PRECISIÓN APLICADA A TUMORES CEREBRALES,99670.79,59802.47,740925.29,701056.97,1,2022
,,,,,,,,,,,,,,,
INNEST/2022/387,AVI,B12722906,NEOS ADDITIVES SL,NEOS ADDITIVES SL,Private for-profit,Micro company,40 08 24,0 01 51,VALORIZACIÓN DE RESIDUOS COCIDOS DE BALDOSAS CERÁMICAS EN EL SECTOR DE LA CONSTRUCCIÓN.,88046.18,52827.71,579500.79,433303.16,1,2022
INNEST/2022/374,AVI,B98496706,NEGOCIOS INTELIGENTES 7EXPERIENCE SOCIEDAD LIMITAD,NEGOCIOS INTELIGENTES 7EXPERIENCE SOCIEDAD LIMITAD,Private for-profit,Small company,39 29 53,0 22 57,INVESTIGACIÓN Y DESARROLLO DE TECNOLOGÍAS INTELIGENTES PARA RECARGA EN MOVILIDAD SOSTENIBLE,208773,125263.8,1352257.2,927444.36,1,2022
IMIDCA/2021/41,IVACE,B98636418,NAVLANDIS,NAVLANDIS,Private for-profit,Private for-profit,39 25 53,0 26 14,DESARROLLO DE UN NUEVO SISTEMA DE SEGUIDORES SOLARES UNIAXIALES MULTILINEA,101745,61047,150845,90507,1,2021
INNCAD/2021/164,AVI,B03844222,NATURTEX SL,NATURTEX SL,Private for-profit,Private for-profit,38 14 23,0 48 48,INVESTIGACIÓN Y DESARROLLO DE COMPOSITES DE ALTAS PRESTACIONES TÉCNICAS Y ESTÉTICA DIFERENCIADORA,232335,139401,688736.89,361801.75,1,2021
,,,,,,,,,,,,,,,
INNEST/2021/251,AVI,B98409634,MYSPHERA SL,MYSPHERA SL,Private for-profit,Private for-profit,39 33 03,0 28 14,"GENERACIÓN DE NUEVAS HERRAMIENTAS TECNOLÓGICAS NO INTRUSIVAS BASADAS EN IA, PARA LA GENERACIÓN DE NUEVOS INDICADORES DE SALUD QUE FAVOREZCAN LA PREVENCIÓN Y MEJOREN EL MANEJO Y SEGUIMIENTO DEL ESTADO DE FRAGILIDAD Y LAS AFECTACIONES CRÓNICAS MÁS PREV",156041.44,93624.86,775420.63,545629.78,1,2021
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
IMIDCA/2020/30,IVACE,B46481644,MLS TEXTILES 1992 SL,MLS TEXTILES 1992 SL,Private for-profit,Small company,38 49 57,0 34 51,Investigación y desarrollo de un sistema integral de mejora de la salud y del rendimiento deportivo WELLIN,88881,53328.6,174222.57,104533.54,1,2020
,,,,,,,,,,,,,,,
IMIDCA/2021/10,IVACE,B03199783,MIRAPLAS SL,MIRAPLAS SL,Private for-profit,Small company,38 23 21,0 43 51,GENERACIÓN DE ENERGÍA ELÉCTRICA A PARTIR DE LAS OLAS DEL MAR CON UN DISPOSITIVO SUJETO A DIQUE,145680,87408,375154,225092.4,1,2021
,,,,,,,,,,,,,,,
INNEST/2022/147,AVI,B03199783,MIRAPLAS SL,MIRAPLAS SL,Private for-profit,Small company,38 23 21,0 43 51,VALORIZACIÓN DE RESIDUOS COCIDOS DE BALDOSAS CERÁMICAS EN EL SECTOR DE LA CONSTRUCCIÓN.,90388.89,54233.33,579500.79,433303.16,1,2022
INNEST/2021/186,AVI,A46584488,MILAROSA SOCIEDAD ANONIMA,MILAROSA SOCIEDAD ANONIMA,Private for-profit,Private for-profit,38 49 49,0 34 39,TEJIDOS FOTODINÁMICAMENTE ACTIVOS PARA PREVENIR LAS INFECCIONES RELACIONADAS CON LA ASISTENCIA SANITARIA,131110.9,78666.54,675648.49,552551.07,1,2021
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
INNEST/2021/135,AVI,B96056023,MERCE V. ELECTROMEDICINA SL,MERCE V. ELECTROMEDICINA SL,Private for-profit,Private for-profit,39 28 03,0 22 29,DESARROLLO DE UN ASISTENTE ROBÓTICO PARA EL DIAGNÓSTICO DE CÁNCER EN DERMATOLOGÍA,203937,152952.75,527011.04,442186.79,1,2021
,,,,,,,,,,,,,,,
INNEST00/18/023,AVI,A97567143,"MEDITERRANEAN SHIPPING COMPANY TERMINAL VALENCIA, S.A.U.","MEDITERRANEAN SHIPPING COMPANY TERMINAL VALENCIA, S.A.U.",Private for-profit,Private for-profit,39 27 16,0 19 35,GESTIÓN PORTUARIA DEL CONTENEDOR 4.0,80014.17,32005.67,531477.17,346737.17,1,2018
INNEST00/18/022,AVI,B98261944,MEDITERRANEAN SHIPPING COMPANY ESPAÑA SLU,MEDITERRANEAN SHIPPING COMPANY ESPAÑA SLU,Private for-profit,Private for-profit,39 27 11,0 20 18,GESTIÓN PORTUARIA DEL CONTENEDOR 4.0,80000,32000,531477.17,346737.17,1,2018
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
INNCAD00/19/088,AVI,B96495189,"MATRIDOS, S.L.","MATRIDOS, S.L.",Private for-profit,Private for-profit,39 22 41,0 24 47,Economía circular mediante simbiosis industrial de sectores estratégicos de la comunidad valenciana,100000,40000,603526.66,289415.74,1,2019
,,,,,,,,,,,,,,,
IMIDCA/2019/39,IVACE,A46109146,"MARTÍNEZ CONESA, SA","MARTÍNEZ CONESA, SA",Private for-profit,Private for-profit,39 23 26,0 24 03,Me interesa reciclar,89362,53617.2,176942.31,88649.32,1,2019
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
INNEST/2022/175,AVI,B53020418,"MAPELOR, SL","MAPELOR, SL",Private for-profit,Medium company,38 49 01,0 23 15,INVESTIGACIÓN DE NUEVOS COLORANTES NATURALES DE APLICACIÓN EN TEXTILES  VEGETALES Y BIOMATERIALES ALTERNATIVOS AL CUERO PARA LA OBTENCIÓN DE PRODUCTOS DEL SECTOR MODA-COMPLEMENTOS Y CALZADO,126497,63248.5,786092.83,503503.9,1,2022
INNCAD/2021/67,AVI,B46091161,MAÑEZ Y LOZANO S.L.,MAÑEZ Y LOZANO S.L.,Private for-profit,Private for-profit,39 16 33,0 27 43,INVESTIGACIÓN DE NUEVOS SISTEMAS Y METODOLOGÍAS DE PRECISIÓN IOT ECO-COMPATIBLES BASADOS EN LA GENERACIÓN DE OZONO PARA EL CONTROL DE PAGAS EN AGRICULTURA,533147.3,426517.84,830067.95,634362.3,1,2021
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
IMIDCA/2021/39,IVACE,A03963261,"M.C.E. MEZCLAS CAUCHO, S.A.","M.C.E. MEZCLAS CAUCHO, S.A.",Private for-profit,Private for-profit,38 19 35,0 45 46,"INVESTIGACIÓN DE MATRICES DE RESIDUOS CON CAUCHO- EVA, EVALUACIÓN DE PROPIEDADES Y APLICACIONES",150384,60153.6,259709,125748.6,1,2021
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
INNEST/2021/45,AVI,B98556434,LUMENSIA SENSORS SL,LUMENSIA SENSORS SL,Private for-profit,Private for-profit,39 28 52,0 21 30,FOTÓNICA INTEGRADA PARA EL CONTROL MICROBIOLÓGICO INTEGRAL EN EL SECTOR AGROALIMENTARIO (BACTERIO),186527.8,111916.68,703960.88,429886.66,1,2021
,,,,,,,,,,,,,,,
INNEST/2021/358,AVI,B98556434,LUMENSIA SENSORS SL,LUMENSIA SENSORS SL,Private for-profit,Private for-profit,39 28 52,0 21 30,INVESTIGACIÓN Y DESARROLLO DE UN SISTEMA BIOTECNOLÓGICO INTEGRAL DE LIMPIEZA Y DESINFECCIÓN DE PATÓGENOS CON APLICACIÓN EN SEGURIDAD ALIMENTARIA Y ÁMBITO CLÍNICO (2),125238,93928.5,800471.06,715546.38,1,2021
,,,,,,,,,,,,,,,
IMIDCA/2021/6,IVACE,A03063963,LOKIMICA SA,LOKIMICA SA,Private for-profit,Private for-profit,38 21 16,0 32 52,DESARROLLO DE UNA NUEVA ESTRATEGIA DE CONTROL INTEGRAL DE MOSQUITO TIGRE EN ENTORNOS RESIDENCIALES,85047,42523.5,224823,126389.1,1,2021
IMIDCA/2019/33,IVACE,B96582986,"LOGIFRUT, SL","LOGIFRUT, SL",Private for-profit,Private for-profit,39 29 29,0 24 03,Desarrollo de un nuevo envase para la optimización de la cadena de suministro con tecnologías de comunicaciones inalambricas de bajo consumo,114296,45718.4,240559,121476.2,1,2019
INNEST/2021/112,AVI,B42878389,LOCATEC APLICACIONES INFORMATICAS SOCIEDAD LIMITAD,LOCATEC APLICACIONES INFORMATICAS SOCIEDAD LIMITAD,Private for-profit,Private for-profit,38 58 06,0 10 53,DESARROLLO DE HERRAMIENTAS DIGITALES PARA LA DETECCIÓN TEMPRANA DE PLAGAS CLAVE EN CITRICULTURA,122251.89,73351.14,784100.67,684826.98,1,2021
INNEST/2020/8,AVI,B97869283,LIFESEQUENCING SL,LIFESEQUENCING SL,Private for-profit,Private for-profit,39 30 53,0 25 26,Compostaje Acelerado de Plásticos Mediante la Adición de Microorganismos,210729.64,136974.26,595488.14,490111.35,1,2020
INNEST/2021/190,AVI,B97869283,LIFESEQUENCING SL,LIFESEQUENCING SL,Private for-profit,Private for-profit,39 30 53,0 25 26,INVESTIGACIÓN DE LAS BASES MICROBIANAS DE LA ARTRITIS REUMATOIDE Y LA ARTROSIS PARA LA DETECCIÓN DE NUEVOS BIOMARCADORES Y POTENCIALES DIANAS PARA UN NUEVO TRATAMIENTO NUTRICIONAL,298765,119506,749645.14,472133.53,1,2021
IMIDCA/2019/35,IVACE,B97869283,LIFESEQUENCING SL,LIFESEQUENCING SL,Private for-profit,Private for-profit,39 30 53,0 25 26,Investigación y validación de paneles de secuenciación mediante plataformas NGS para la detección de variantes del cáncer y el cálculo de la carga mutacional SEQ4TMB,141812,56724.8,274740,136481.6,1,2019
INNEST00/19/022,AVI,B97869283,LIFESEQUENCING SL,LIFESEQUENCING SL,Private for-profit,Private for-profit,39 30 53,0 25 26,NUTRINEXT - INVESTIGACIÓN Y DESARROLLO DE UNA SOLUCION INTEGRAL PARA NUTRICIÓN DE PRECISIÓN,250555.6,162861.14,921579.97,756228.83,1,2019
INNEST/2021/183,AVI,B96317474,LIBERFUSTA SOCIEDAD LIMITADA,LIBERFUSTA SOCIEDAD LIMITADA,Private for-profit,Private for-profit,38 54 29,0 31 53,OBTENCIÓN DE SUPERFICIES CON FUNCIONALIDAD BACERICIDA Y VIRICIDA,118589.39,71153.64,716673.54,611690.26,1,2021
IMIDCA/2021/59,IVACE,B97016125,"LEVANTINA, INGENIERIA Y CONSTRUCCIÓN, S.L.","LEVANTINA, INGENIERIA Y CONSTRUCCIÓN, S.L.",Private for-profit,Private for-profit,39 07 23,0 31 09,"INVESTIGACIÓN INDUSTRIAL Y DESARROLLO EXPERIMENTAL DE SISTEMAS DE DESINFECCIÓN AÉREOS EN BASE A OZONO Y PERÓXIDO DE HIDRÓGENO APLICABLES A GRAN ESCALA EN
MEDIOS DE TRANSPORTES DE PERSONAS EN CONDICION",94358,47179,196435,88009.8,1,2021
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
INNEST/2022/156,AVI,B98664956,LAURENTIA TECHNOLOGIES SLL,LAURENTIA TECHNOLOGIES SLL,Private for-profit,Micro company,39 28 28,0 20 40,DESARROLLO DE INNOVADORES BIOPLAGUICIDAS CON PUERTAS MOLECULARES PARA EL CONTROL DE ENFERMEDADES CAUSADAS POR HONGOS FITOPATÓGENOS,100290,60174,559623.65,398589.1,1,2022
INNEST/2021/172,AVI,B98664956,LAURENTIA TECHNOLOGIES SLL,LAURENTIA TECHNOLOGIES SLL,Private for-profit,Micro company,39 28 28,0 20 40,DETECCIÓN Y CONTROL DE BACTERIAS SULFATO-REDUCTORAS EN INFRAESTRUCTURAS DE AGUA POTABLE,102200,61320,543944.44,364990.34,1,2021
INNEST/2022/157,AVI,B98664956,LAURENTIA TECHNOLOGIES SLL,LAURENTIA TECHNOLOGIES SLL,Private for-profit,Micro company,39 28 28,0 20 40,FORMULACIONES SOSTENIBLES A PARTIR DE CO2 Y RESIDUOS DE LA INDUSTRIA CÍTRICA VALENCIANA APLICADAS A MATERIALES DE CONSTRUCCIÓN,98400,59040,584602.88,423392.5,1,2022
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
IMIDCA/2016/2,IVACE,B98664956,LAURENTIA TECHNOLOGIES SLL,LAURENTIA TECHNOLOGIES SLL,Private for-profit,Micro company,39 28 28,0 20 40,Nuevos encapsulados de liberación inteligente para detergentes Smart-Release,75352,41443.6,159808,71003.2,1,2016
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
INNEST/2021/246,AVI,A12294815,LAMBERTI IBERIA SA,LAMBERTI IBERIA SA,Private for-profit,Big company,39 58 07,0 13 19,ESTUDIO PARA EL DESARROLLO DE EQUIPOS DE PROTECCIÓN INDIVIDUAL MEJORADOS CON CAPACIDADES ANTIMICROBIANAS,116438.06,46575.22,586612.96,410236.09,1,2021
INNEST/2022/68,AVI,A12294815,LAMBERTI IBERIA SA,LAMBERTI IBERIA SA,Private for-profit,Big company,39 58 07,0 13 19,FORMULACIONES SOSTENIBLES A PARTIR DE CO2 Y RESIDUOS DE LA INDUSTRIA CÍTRICA VALENCIANA APLICADAS A MATERIALES DE CONSTRUCCIÓN,92965.99,37186.41,584602.88,423392.5,1,2022
INNEST/2020/40,AVI,A12294815,LAMBERTI IBERIA SA,LAMBERTI IBERIA SA,Private for-profit,Big company,39 58 07,0 13 19,PREVENCIÓN DE INFECCIONES NOSOCOMIALES MEDIANTE EL DESARROLLO DE MATERIALES HÍBRIDOS BACTERIOSTÁTICOS Y/O BACTERICIDAS PARA MOBILIARIO SANITARIO,95100,57060,583610.49,468490.89,1,2020
,,,,,,,,,,,,,,,
INNCAD/2021/145,AVI,B98064462,"LABERIT SISTEMAS, S.L.","LABERIT SISTEMAS, S.L.",Private for-profit,Private for-profit,39 28 44,0 21 19,CALIDAD TOTAL EN MEJORA DE PRODUCTO Y PROCESO,388863.97,155545.59,755440.37,338833.79,1,2021
INNCAD00/19/070,AVI,B98064462,"LABERIT SISTEMAS, S.L.","LABERIT SISTEMAS, S.L.",Private for-profit,Private for-profit,39 28 44,0 21 19,"Control de calidad basado en visión artificial para la  detección de defectos superficiales sobre carrocerías en movimiento, clasificación mediante técnicas de deep learning",302002.66,105700.94,603652.17,211278.26,1,2019
,,,,,,,,,,,,,,,
IMIDCA/2016/7,IVACE,B98064462,"LABERIT SISTEMAS, S.L.","LABERIT SISTEMAS, S.L.",Private for-profit,Private for-profit,39 28 44,0 21 19,Sistema automático de detección de microdefectos en superficies brillantes empleando patrones dinámicos generados por sistemas de iluminación LED,114211,51394.95,203215,91446.75,1,2016
INNEST/2021/349,AVI,A03637899,"LABAQUA, S.A.U.","LABAQUA, S.A.U.",Private for-profit,Medium company,38 20 19,0 34 17,DESARROLLO DE NUEVAS HERRAMIENTAS BASADAS EN METAGENÓMICA Y QPCR MICROFLUÍDICA PARA EL DIAGNOSTICO DEL RIESGO AMBIENTAL Y SANITARIO EN AGUAS REGENERADAS,236252.2,118126.1,750969.29,424092.95,1,2021
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
INNCAD/2021/150,AVI,B03669678,KOROTT SL,KOROTT SL,Private for-profit,Private for-profit,38 40 59,0 29 29,I+D DE NUEVOS PRODUCTOS ANTIMICROBIANOS BASADOS EN EXTRACTOS NATURALES DE PLANTAS XERÓFITAS PARA PREVENCIÓN DE INFECCIONES NOSOCOMIALES MEDIANTE LIMPIEZA DE SUPERFICIES Y PIEL,90100.97,45050.5,530561.18,274862.17,1,2021
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
INNEST/2021/271,AVI,A12017372,KERABEN GRUPO SAU,KERABEN GRUPO SAU,Private for-profit,Private for-profit,39 50 26,0 09 42,DESARROLLO DE BALDOSAS CERÁMICAS CON ACTIVIDAD VIRIDICA,162260,64904,521498.42,291192.81,1,2021
INNEST/2021/125,AVI,B42825968,KENSO SOLUTIONS SOCIEDAD LIMITADA,KENSO SOLUTIONS SOCIEDAD LIMITADA,Private for-profit,Private for-profit,39 28 52,0 21 47,PREDICCIÓN DE COMPUESTOS SÁPIDOS EN EL AGUA PREPOTABLE PARA LA MEJORA DE SU GESTIÓN Y ADAPTACIÓN AL CAMBIO CLIMÁTICO,151156.4,90693.84,702723.12,528015.21,1,2021
,,,,,,,,,,,,,,,
INNCAD/2021/72,AVI,B03155819,"JUAN POVEDA, S.L.","JUAN POVEDA, S.L.",Private for-profit,Private for-profit,38 28 02,0 46 38,"INVESTIGACIÓN Y DESARROLLO DE UN SISTEMA DE VALORIZACIÓN DE RESIDUOS DEL AUTOMÓVIL, MEDIANTE LA EXTRACCIÓN, TRATAMIENTO Y APLICACIÓN DE LOS MISMOS EN PROCESOS TEXTILES (2)",340520.9,170260.45,861726.15,482983.6,1,2021
INNEST/2022/226,AVI,B03048469,JOSE GISBERT SL,JOSE GISBERT SL,Private for-profit,Small company,38 43 28,0 40 32,INVESTIGACIÓN DE NUEVOS COLORANTES NATURALES DE APLICACIÓN EN TEXTILES  VEGETALES Y BIOMATERIALES ALTERNATIVOS AL CUERO PARA LA OBTENCIÓN DE PRODUCTOS DEL SECTOR MODA-COMPLEMENTOS Y CALZADO,131557.1,78934.26,786092.83,503503.9,1,2022
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
IMIDCA/2021/12,IVACE,B54884820,JMOLTO LT SL,JMOLTO LT SL,Private for-profit,Medium company,38 44 57,0 26 27,INVESTIGACIÓN Y DESARROLLO DE TEJIDOS INDOOR Y OUTDOOR A PARTIR DE POLIESTER RECICLADO IGNIFUGO.  PETFOC,128601,64300.5,431373,215686.5,1,2021
,,,,,,,,,,,,,,,
IMIDCA/2021/64,IVACE,B98474091,"JECMA CONSULTORIA Y MEDIO AMBIENTE, SL","JECMA CONSULTORIA Y MEDIO AMBIENTE, SL",Private for-profit,Private for-profit,39 31 26,0 25 28,DESARROLLO DE NUEVOS ELEMENTOS DE ANÁLISIS PARA UNA GESTIÓN MÁS INTEGRADA DE LOS PROCESOS DE TRATAMIENTO DE AGUAS RESIDUALES,47714,28628.4,131633.4,62196.16,1,2021
IMIDCA/2019/31,IVACE,B98474091,"JECMA CONSULTORIA Y MEDIO AMBIENTE, SL","JECMA CONSULTORIA Y MEDIO AMBIENTE, SL",Private for-profit,Private for-profit,39 31 26,0 25 28,Estudio a escala piloto de la aplicabilidad de los fangos procedientes de las estaciones de tratamiento de agoas potables como sustrato en humedales artificiales de flujo subsuperficial para el tratami,45202,27121.2,122390,57996.4,1,2019
IMIDCA/2017/13,IVACE,B98474091,"JECMA CONSULTORIA Y MEDIO AMBIENTE, SL","JECMA CONSULTORIA Y MEDIO AMBIENTE, SL",Private for-profit,Private for-profit,39 31 26,0 25 28,Estudio avanzado de humedales de depuración para la mejora de la calidad de sus efluentes y adecuada gestión para mitigar el cambio climático,76863.66,42275.01,185650.74,80350.48,1,2017
IMIDCA/2019/30,IVACE,B98474091,"JECMA CONSULTORIA Y MEDIO AMBIENTE, SL","JECMA CONSULTORIA Y MEDIO AMBIENTE, SL",Private for-profit,Private for-profit,39 31 26,0 25 28,Proyecto de validación y optimización de técnicas genéticas de detección y seguimineto de grupos funcionales microbianos en humedales artificiales y otros tratamientos de depuración aguas residuale,43070,25842,127559,59637.6,1,2019
IMIDCA/2020/15,IVACE,B98474091,"JECMA CONSULTORIA Y MEDIO AMBIENTE, SL","JECMA CONSULTORIA Y MEDIO AMBIENTE, SL",Private for-profit,Private for-profit,39 31 26,0 25 28,Purificación de biogás mediante la valorización de residuo de edar,44147,26488.2,107758,51932.6,1,2020
IMIDCA/2021/53,IVACE,B96130158,JAVIER RAMOS S.L.,JAVIER RAMOS S.L.,Private for-profit,Private for-profit,39 16 13,0 27 54,Nuevos cuadros plegables de bicicleta en material compuesto y con insertos metálicos de alta integración a través de un nuevo proceso de fabricación avanzado,54525.2,32715.12,157001.2,73705.52,1,2021
,,,,,,,,,,,,,,,
INNEST/2022/227,AVI,Q9650009E,IVIA,IVIA,Research institute,Research institute,39 32 52,0 23 44,AGRICULTURA DE PRECISIÓN EN EL CULTIVO DEL ARROZ: DETECCIÓN PRECOZ DE SINTOMAS DE PYRICULARIA ORYZAE Y DETERMINACIÓN DE LA DOSIS ÓPTIMA DE FERTILIZANTES MEDIANTE IMÁGENES DE SATÉLITES Y DRONES.,175215.5,175215.5,817626.41,769673,1,2022
INNEST/2021/250,AVI,Q9650009E,IVIA,IVIA,Research institute,Research institute,39 32 52,0 23 44,DESARROLLO DE HERRAMIENTAS DIGITALES PARA LA DETECCIÓN TEMPRANA DE PLAGAS CLAVE EN CITRICULTURA,124514.88,124514.88,784100.67,684826.98,1,2021
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
INNEST/2022/174,AVI,Q9650009E,IVIA,IVIA,Research institute,Research institute,39 32 52,0 23 44,DIGITALIZACIÓN AGRARIA PARA LA FERTIRRIGACIÓN Y GESTIÓN DE LAS ESTACIONES DE REGENERACIÓN DE AGUAS,145344.42,145344.42,847860.63,632314.66,1,2022
INNEST/2022/271,AVI,Q9650009E,IVIA,IVIA,Research institute,Research institute,39 32 52,0 23 44,MANEJO INTEGRADO DE FERTILIZACIÓN DEL AGUACATE AGUFERT,242586.02,242586.02,689948.58,623176.38,1,2022
INNEST/2022/314,AVI,Q9650009E,IVIA,IVIA,Research institute,Research institute,39 32 52,0 23 44,MEJORA DE LA SOSTENIBILIDAD DE LOS SISTEMAS DE DISTRIBUCIÓN DE AGUA POTABLE MEDIANTE LA APLICACIÓN DE TECNOLOGÍA HIDROELÉCTRICA,122024.68,122024.68,577870.3,363692.58,1,2022
INNEST/2021/244,AVI,Q9650009E,IVIA,IVIA,Research institute,Research institute,39 32 52,0 23 44,NUEVA ESTRATEGIA DE CONTROL DE PSEUDOCÓCCIDOS Y HORMIGAS EN CÍTRICOS Y CAQUI MEIDANTE TRATAMIENTOS DIANA DE RESIDUO CERO CON INSECTICIDAS MICROENCAPSULADOS EN RECUBRIMIENTOS POLIMÉRICO-MINERALES ACUOSOS,135869.49,135869.49,684250.09,589548.41,1,2021
INNEST/2022/166,AVI,Q9650009E,IVIA,IVIA,Research institute,Research institute,39 32 52,0 23 44,UNA NUEVA MODERNIZACIÓN DEL REGADÍO VALENCIANO BASADA EN LA DIGITALIZACIÓN Y LAS NUEVAS TECNOLOGIAS (DIGITALRIEGO),102412.12,102412.12,675113.24,570127.7,1,2022
INNCAD/2020/33,AVI,B97041933,"IVI VALENCIA, SL","IVI VALENCIA, SL",Private for-profit,Private for-profit,39 28 45,0 24 03,Desarrollo de algoritmos basados en Deep Learning para la mejora de la selección embrionaria utilizando tecnologías de visión artificial y su aplicación en un prototipo demonstrador para su explotación en el ámbito asistencial,350000,140000,500000,230000,1,2020
IMIDCA/2018/25,IVACE,B97041933,"IVI VALENCIA, SL","IVI VALENCIA, SL",Private for-profit,Private for-profit,39 28 45,0 24 03,"EMBRYOXIP: Validación diagnostica del uso de microchips de ADN en preembiones humanos patológicos: tecnología genómica para el estudio simultaneo de la ploidia, aneuploidia y parentalidad embionaris",76929,19232.25,135219,39633.75,1,2018
IMIDCA/2017/22,IVACE,B97041933,"IVI VALENCIA, SL","IVI VALENCIA, SL",Private for-profit,Private for-profit,39 28 45,0 24 03,Obtención de blastocitos heteroparentales diploides a partir de cigotos unipronucleares,89798.33,31429.4,173353.18,69029.07,1,2017
IMIDCA/2018/29,IVACE,B53857199,"IVI ALICANTE, SL","IVI ALICANTE, SL",Private for-profit,Private for-profit,38 21 50,0 27 42,"Estudio de viabilidad de una herramienta de matching learning predictiva de calidad embrionaria utilizando la combinación de la medida de estrés oxidativo, cinética embrionaria y la historia clínica",34149,11952.15,85749,40332.15,1,2018
IMIDCA/2021/35,IVACE,B53857199,"IVI ALICANTE, SL","IVI ALICANTE, SL",Private for-profit,Private for-profit,38 21 50,0 27 42,Sistema experto basado en algoritmos de IA de ayuda en la toma de decisiones del personal médico,47293,18917.2,81543,39467.2,1,2021
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
INNEST00/19/015,AVI,Q2818004D,ITQ,ITQ,Research institute,Research institute,39 28 43,0 20 24,MULTICIDE,108787.01,108787.01,528888.4,469182.08,1,2019
,,,,,,,,,,,,,,,
INNEST/2021/157,AVI,G96278734,ITI,ITI,Technological institute,Technological institute,39 28 52,0 21 30,5G SMART AND CONNECTED INDUSTRIAL PARK,160185,160185,1832047.83,997964.16,1,2021
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
INNEST/2020/63,AVI,G96278734,ITI,ITI,Technological institute,Technological institute,39 28 52,0 21 30,"Plataforma para la mejora y optimización de la gestión de pacientes crónicos, basada en técnicas de Inteligencia Artificial y monitorización no invasiva, modelando los estados de fragilidad con capacidad de predecir y simular su evolución, así como l",101295.2,101295.2,664543.04,472338.04,1,2020
